Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT14-05142,"Esques (L’),",rivière,"Saint-Martin-de-Blagny, Bernay, Bricqueville, Trévières, Colombières et Canchy",non,"
rivière, affluent de l’Aure inférieure, a sa source à Bayeux, arrose Saint-Martin-de-Blagny, Bernay, Bricqueville, Trévières, Colombières et Canchy, et se réunit à la Tortonne."
DT14-00542,"Bas-Tertre (Le),",hameau,Saint-Martin-de-Mieux,non,"
hameau, commune de Saint-Martin-du-Bû, maintenant Saint-Martin-de-Mieux."
DT14-13628,"Saint-Sylvain,",commune,Saint-Martin-des-Bois,non,"
canton de Bretteville-sur-Laize, commune accrue de Saint-Martin-des-Bois en 1825."
DT14-13563,"Saint-Martin-du-Mesnil-Oury,",commune,Saint-Martin-des-Noyers,non,"
canton de Livarot, commune formée en 1831 de la réunion de Saint-Martin-des-Noyers et du Mesnil-Oury ; elle est unie pour le culte à Saint-Michel-de-Livet."
DT14-13553,"Saint-Martin-de-Mieux,",commune,Saint-Martin-du-But,non,"
commune formée en 1858 de 
Saint-Vigor-de-Mieux
 et de Saint-Martin-du-But, 2e canton de Falaise."
DT14-08944,"Livry,",,Saint-Martin-le-Vieux,non,"
canton de Caumont, accru de Saint-Martin-le-Vieux en 1829."
DT14-06222,"Genneville,",commune,Saint-Martin-près-Honfleur,non,"
canton de Honfleur ; cette commune s’est accrue de Saint-Martin-près-Honfleur en 1813."
DT14-04872,"Dorette (La),",rivière,"Saint-Paul-du-Vernay, Torteval",14643/14695,"
rivière, affluent de l’Aure supérieure, prend sa source à Cahagnolles, traverse Saint-Paul-du-Vernay, Torteval, et arrive à Trungy."
DT14-11045,"Notre-Dame-de-Courson,",commune,Saint-Pierre-de-Courson,non,"
canton de Livarot, commune accrue de Saint-Pierre-de-Courson en 1831."
DT14-06708,"Gué-Pierreux (Le),",rivière,"Saint-Pierre-du-Bû, Villy, Fresné-la-Mère, Morteaux-Coulibœuf et Beaumais",14649/14759/14289/14452/14053,"
rivière, affluent de gauche de la Dive, prend sa source à la Hoguette, arrose Saint-Pierre-du-Bû, Villy, Fresné-la-Mère, Morteaux-Coulibœuf et Beaumais."
DT14-04700,"Cunes,",rivière,"Saint-Sever, Sept-Frères, Mesnil-Caussois, Mesnil-Benoît, Mesnil-Robert, Beaumesnil et Landelles",14658/14671/14416/14415/14424/14054/14352,"
rivière, affluent de la Drôme, parcourt Saint-Sever, Sept-Frères, Mesnil-Caussois, Mesnil-Benoît, Mesnil-Robert, Beaumesnil et Landelles."
DT14-06768,"Guine (La),",rivière,"Sainte-Honorine-du-Fay, Évrecy, Avenay, Esquay, Vieux, Amayé-sur-Orne et Bully",14592/14257/14034/14249/14747/14006/14266,"
rivière, affluent de gauche de l’Orne, prend naissance à Vacognes, arrose Sainte-Honorine-du-Fay, Évrecy, Avenay, Esquay, Vieux, Amayé-sur-Orne et Bully."
DT14-05040,"Elle,",rivière,"Sainte-Marguerite-d’Elle, Lison",14614/14367,"
rivière, affluent de la Vire, à droite, née dans le département de la Manche, baigne Sainte-Marguerite-d’Elle, Lison, et joint la Vire à Neuilly."
DT14-00187,"Aon,",fief,Salenelles,14665,"
fief dont le chef était assis à 
Putot-en-Auge
, s’étendant à Goustranville et à Salenelles, 1455 
(Preuves de la maison d’Harcourt, t. III, p. 771)."
DT14-06162,"Garcelles,",commune,Secqueville-la-Campagne,non,"
canton de Bourguébus, commune réunie en 1818 à Secqueville-la-Campagne, qui prend le nom de Garcelles-Secqueville.
      "
DT14-04123,"Cour-Funèbre (La),",fief,section de la Pommeraye,non,"
fief, commune de Saint-Désir, section de la Pommeraye."
DT14-00324,"Angerville,",fiefs,"terres et baronnie de Beaufou, Beuvron, Druval et Saint-Aubin-de-Lebizay",14231/14070/14231/14231,"
fiefs de la vicomté d’Auge
, incorporés aux terres et baronnie de Beaufou, Beuvron, Druval et Saint-Aubin-de-Lebizay, avec les deux baronnies de Méry et de Cléville, furent érigés en marquisat sous le nom de marquisat de Beuvron, en faveur de Pierre d’Harcourt, 1593 
(chambre des comptes de Rouen, t. III, p. 123)."
DT14-10518,"Monts-d’Éraines (Les),",,"territoires de Damblainville, Versanville, Épaney et Entremonts",14216/14737/14240/14064,"sur les territoires de Damblainville, Versanville, Épaney et Entremonts."
DT14-01828,Breteuil,fief et franc-alleu,"territoires de Guibray, Ernes, Airan, Bray-la-Campagne, Saint-Martin-du-Bois, la Hogue, Fierville-la-Campagne, Mesnil-Oger, le Ham, Saint-Sauveur-de-Dive, Auberville, Cesny-aux-Vignes, la Chapelle-Onfray, Croissanville, la Boissière, Douville, Quatre-Puits, Beuzeval",non,"
sergenterie de la vicomté de Falaise
, fief et franc-alleu, comprenait les territoires de Guibray, Ernes, Airan, Bray-la-Campagne, Saint-Martin-du-Bois, la Hogue, Fierville-la-Campagne, Mesnil-Oger, le Ham, Saint-Sauveur-de-Dive, Auberville, Cesny-aux-Vignes, la Chapelle-Onfray, Croissanville, la Boissière, Douville, Quatre-Puits, Beuzeval."
DT14-04446,"Crème (La),",affluent,territoires du Plessis-Grimoult et de Saint-Pierre-la-Vieille,14508/14653,"
affluent de la Durance, arrose les territoires du Plessis-Grimoult et de Saint-Pierre-la-Vieille."
DT14-12869,"Rochers du Calvados (Les),",rocher,vers Arromanches,14021,"nom particulier que prend le rocher du 
Calvados
, vers Arromanches."
DT14-01181,"Blonville,",fiefferme,vicomté d’Auge,non,"
fiefferme en la paroisse de Crèvecœur
, mouvant de la vicomté d’Auge."
DT14-10581,"Morsan,",fief,vicomté d’Auge,non,"
fief de Beuzeval, dépendant de la vicomté d’Auge."
DT14-11590,"Petit-Grandouet (Le),",fief,vicomté d’Auge,non,"
fief assis en la paroisse de Meulles
, érigé en plein fief noble, relevant de la vicomté d’Auge, consistant en cinq aînesses, 1653 (chambre des comptes de Rouen)."
DT14-00324,"Angerville,",fiefs,"vicomté d’Auge
",non,"
fiefs de la vicomté d’Auge
, incorporés aux terres et baronnie de Beaufou, Beuvron, Druval et Saint-Aubin-de-Lebizay, avec les deux baronnies de Méry et de Cléville, furent érigés en marquisat sous le nom de marquisat de Beuvron, en faveur de Pierre d’Harcourt, 1593 
(chambre des comptes de Rouen, t. III, p. 123)."
DT14-13463,"Saint-James-de-Beuvron,",fief,"vicomté d’Auge
",non,"
fief de la vicomté d’Auge
, dont mouvait le fief de Bois-Guillaume (aveu de Gilles Roussel, Brussel)."
DT14-01349,"Bois-Yvon (Le),",fief,"vicomté d’Orbec
",non,"
fief tenu du roi en la vicomté d’Orbec
."
DT14-12872,"Rochery,",fief,vicomté de Bayeux,non,"
fief de la paroisse de Saint-Marcouf
, vicomté de Bayeux, relevant du plein fief de Monfréville, 
1680 (aveu de la vicomté de Bayeux)."
DT14-14962,"Vernay (Bois du),",,"vicomté de Bayeux
",non,"en la maîtrise particulière des eaux et forêts de la vicomté de Bayeux
, donnés par le roi, en 1657, à titre de fief de haubert, avec le fief du Tronquay, à Jean de Choisy, seigneur de Balleroy, en échange d’une maison sise rue des Poulies, à Paris, utile pour le dessin de la place du château du Louvre (ch. des comptes de Rouen, t. I, p. 228)."
DT14-00508,"Basle,",fief,vicomté de Caen,non,"nom d’un fief à Burcy, relevant de la vicomté de Caen."
DT14-02144,"Buisson-du-Tronquay (Forêt du),",fief,"vicomté de Caen
",non,"
fief relevant de la vicomté de Caen
, 1387 
(arch. nat. P. 271, n° 24)."
DT14-11461,"Périers (Les),",fief,vicomté de Falaise,non,"
hameau, commune de Trungy, fief de la baronnie de Tournebu, vicomté de Falaise."
DT14-12368,"Puant (Le),",fief,vicomté de Falaise,non,"
hameau et fief, commune d’Acqueville, fief relevant de la baronnie de Tournebu et ressortissant à la vicomté de Falaise."
DT14-00082,"Alignon,",fief,"vicomté de Falaise
",non,"
fief mouvant de la vicomté de Falaise
, 1422 (Brussel)."
DT14-01828,Breteuil,sergenterie,"vicomté de Falaise
",non,"
sergenterie de la vicomté de Falaise
, fief et franc-alleu, comprenait les territoires de Guibray, Ernes, Airan, Bray-la-Campagne, Saint-Martin-du-Bois, la Hogue, Fierville-la-Campagne, Mesnil-Oger, le Ham, Saint-Sauveur-de-Dive, Auberville, Cesny-aux-Vignes, la Chapelle-Onfray, Croissanville, la Boissière, Douville, Quatre-Puits, Beuzeval."
DT14-01963,"Bruns (Les),",sergenterie,"vicomté de Falaise
",non,"
sergenterie de la vicomté de Falaise
, comprenant 45le Quesnay, Soulangy, Ollendon, Ouilly-le-Tesson, Assy, Saint-Vigor-de-Mieux, Sassy, Vandœuvre, Grisy, Fourneaux, Rouvres, Saint-Martin-du-Bû, Saint-Germain-le-Vasson, Bray-en-Cinglais et Mézières."
DT14-07882,"Jumel,",franche sergenterie,"vicomté de Falaise
",non,"
franche sergenterie, de la vicomté de Falaise
, 1456 
(arch. nat. P. 271, n° 51)."
DT14-00650,"Beaumanoir,",fief,vicomté de Vire,non,"
fief de la paroisse de Sainte-Marie-Laumont
, s’étendant à Landelles, Montbray et Beaumesnil, vicomté de Vire, 1460 
(arch. nat. P. 272, n° 237)."
DT14-05287,"Fay (Le),",plein fief,vicomté de Vire,non,"
hameau et moulin, commune de Saint-Germain-de-Tallevende ; plein fief s’étendant à la paroisse de Presles, vicomté de Vire, et à la paroisse de Colomby, 1649 (fiefs de la vicomté de Caen)."
DT14-00329,"Avaugour,",fief,"vicomté de Vire
",non,"
fief mouvant de la vicomté de Vire
, ayant son chef à Anfernet, commune de Truttemer-le-Grand."
DT14-02058,"Bruyère-des-Monts (La),",fief,"vicomté de Vire
",non,"
fief de la vicomté de Vire
."
DT14-11014,"Noireau,",fief,"vicomté de Vire
",non,"
fief de la vicomté de Vire
, 1720 (fiefs de la vicomté de Caen)."
DT14-09869,"Mauminot,",quart de fief,"Vierville, Louvières et Asnières",non,"
quart de fief de Vierville, Louvières et Asnières, 1616 (av. de la vicomté de Bayeux)."
DT14-06295,"Glos,",,Villers-sur-Glos,non,"
canton de Lisieux (1re section), augmenté de Villers-sur-Glos en 1825."
DT14-07676,"Huppain,",,Villers-sur-Port,non,"
canton de Trévières, accru de Neuville et de Villers-sur-Port en 1824."
DT14-10392,"Mont-des-Vêpres (Le),",colline,voisinage du pont de la Landelle,non,nom d’une colline située dans le voisinage du pont de la Landelle.
DT14-02462,"Camp-Pépin (Le),",localité,voisine de Brucourt,non,"
localité, voisine de Brucourt, commune de Caen, appelée aussi le Camp de Bataille, 
1474 (limites des paroisses de Caen)."
