Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT24-01938,"Bourdeilles,",ancien fort,château d'Agonac,24002,"
ancien fort dans le château d'Agonac (Lesp.)."
DT24-12514,"Peyre (La),",ancien fief,château d'Hautefort,24210,"
ancien fief, château d'Hautefort (arch. de Pau)."
DT24-17834,"Abyme (L'),",source abondante dans les prés,"château de Bayac
",24027,"
source abondante dans les prés, château de Bayac
."
DT24-03254,"Cazenac,",hôtel,"château de Belvez
",24035,"
hôtel dans l'enceinte du château de Belvez
."
DT24-12706,"Peyre-Nègre,",domaine,"château de Biron
",24043,"
domaine joignant le château de Biron
."
DT24-08601,"Holas (Las),",ancien fief,"château de Bourdeilles
",24055,"
ancien fief, château de Bourdeilles
."
DT24-12785,"Peyronie (La),",ancien repaire noble,"château de Grignol
",24205,"
ancien repaire noble, dans le château de Grignol
."
DT24-14272,"Raymondie (La),",logis,"château de Grignol
",24205,"
logis dans le château de Grignol
."
DT24-14357,"Reillac,",logis,"château de Grignol
",24205,"
logis dans le château de Grignol
."
DT24-16640,"Taillefer,",ancienne maison noble,"château de Grignol
",24205,"
ancienne maison noble au château de Grignol
, entre les maisons Raymondencha et de Veirinis, 1318 (Lesp. Grignol)."
DT24-12560,"Peyre (Le Moulin de la),",,"château de Marouattes
",non,"à 1 kilom. du château de Marouattes
."
DT24-15744,"Saint-Maurice (Tour de),",tour,"château de Mespoulet
",non,"
tour du château de Mespoulet
, commune de Sireuil."
DT24-16010,"Sales (Las Caud.-de-),",ruines,"château de Montaut
",non,"
ruines de l'château de Montaut
, commune de Beleymas."
DT24-11543,"Musolz,",ancien fief,"château de Montignac
",non,"
ancien fief, château de Montignac
 (arch. de Pau)."
DT24-13904,"Puy-la-Brune,",ancien fief,"château de Montpont
",24294,"
ancien fief, château de Montpont
."
DT24-03440,"Bas),",métairie,"château de Payzac
",24320,"
métairie dép. du château de Payzac
 (Nontron)."
DT24-04588,"Comte (Mas le),",domaine,"château de Payzac-Nontron
",24320,"
domaine dépendant du château de Payzac-Nontron
 (A. Jud.)."
DT24-03835,"Château-Rompu,",motte,"château de Puy-de-Pont
",non,"nom de la motte sur laquelle était le château de Puy-de-Pont
 (Dives)."
DT24-11478,"Motrinna (La),",ancien fief,"château de Saint-Astier
",24372,"
ancien fief, château de Saint-Astier
 (arch. de Pau)."
DT24-07884,Girangue ?,porte,"château de Sainte-Alvère
",24362,"
porte au château de Sainte-Alvère
."
DT24-14753,"Roque (La),",ancien repaire noble,"château de Salignac
",24516,"
ancien repaire noble dans le château de Salignac
."
DT24-16896,"Tour de Saint-Martial,",une des anciennes tours,"château de Salignac
",24516,"l'une des anciennes tours du château de Salignac
 (Hist. de saint Martial)."
DT24-16830,"Tiregan (Vieux-),",domaine,"château de Tiregan
",non,"
domaine dépendant du château de Tiregan
."
DT24-15860,"Saint-Roch,",chapelle,château des Bernardières,non,"
chapelle sur le même coteau que le château des Bernardières (B.)."
DT24-05342,"Demarie (La),",ancien fief,"châtellenie d'Auberoche
",non,"
ancien fief, châtellenie d'Auberoche
 (Pau)."
DT24-12763,"Peyrie (La),",ancien fief,"châtellenie d'Auberoche
",non,"
ancien fief, châtellenie d'Auberoche
 (arch. de Pau)."
DT24-16419,"Sinarie (La),",ancien fief,"châtellenie d'Auberoche
",non,"
ancien fief, châtellenie d'Auberoche
 (arch. de Pau)."
DT24-14712,"Rolandie (La),",ancien fief,"châtellenie d'Exideuil
",non,"
ancien fief, châtellenie d'Exideuil
."
DT24-04600,Concharum ?,ancienne paroisse,"châtellenie de Beaumont
",non,"
ancienne paroisse dépendant de la châtellenie de Beaumont
, selon la teneur des coutumes de cette ville, 1272."
DT24-15974,"Sale (La),",ancien fief,"châtellenie de Bourdeilles
",non,"
ancien fief, châtellenie de Bourdeilles
 (arch. de Pau)."
DT24-15743,"Saint-Maurice (Carrefour de),",une des limites,"châtellenie de Couse
",non,"nom perdu d'une des limites de la châtellenie de Couse
 (cout. de Couse)."
DT24-06341,"Feuilletz,",ancien fief,"châtellenie de Génis
",non,"
ancien fief, châtellenie de Génis
 (arch. de Pau)."
DT24-10293,"Marnac,",ancien fief,"châtellenie de la Tour-Blanche
",non,"
ancien fief, châtellenie de la Tour-Blanche
."
DT24-07144,"Francesquie (La),",ancien fief,"châtellenie de Montignac
",non,"
ancien fief, châtellenie de Montignac
 
(Homm. 1400)."
DT24-05311,"Dauradie (La),",ancien fief,"châtellenie de Montignac-sur-Vézère
",non,"
ancien fief, châtellenie de Montignac-sur-Vézère
."
DT24-06073,"Faurelie (La),",fief,"châtellenie de Montpont
",non,"
fief de la châtellenie de Montpont
 (arch. de Pau)."
DT24-11360,"Mornhac,",ancien fief,"châtellenie de Saint-Astier
",non,"
ancien fief, châtellenie de Saint-Astier
 (arch. de Pau)."
DT24-11166,"Monloys,",ancien fief,"châtellenie de Vern
",non,"
ancien fief, châtellenie de Vern
 (arch. de Pau)."
DT24-11338,"Montrenaud,",ancien fief,"chef-lieu de Bourdeilles
",non,"
ancien fief, chef-lieu de Bourdeilles
."
DT24-11045,"Moines (La Grande Combe des),",,chemin de Belvez à Moulinal,non,située sur le chemin de Belvez à Moulinal.
DT24-04083,"Cheyssac,",territoire,chemin de Périgueux,non,"
territoire joignant le chemin de Périgueux vers las Mey-Gas (Lesp. Périgueux. Dénominations au 
xiv
e siècle)."
DT24-05496,"Draparias (Las),",,chemin de Trélissac,non,"aux environs de Périgueux
, situé sur le chemin de Trélissac (dénomin. au 
xiv
e siècle)."
DT24-13253,"Port-de-Lenquais (Moulin du),",moulin,chute du Cousau,non,"
moulin sis à la chute du Cousau dans la Dordogne."
DT24-11865,"Palisse (Chapelle de),",,"cimetière de Larzac
",24230,"au cimetière de Larzac
."
DT24-10336,"Mars,",ancienne place,Cité de Périgueux,24322,"
ancienne place à la Cité de Périgueux."
DT24-12813,"Peyrouse (Abbaye de),",,Cité de Périgueux,24322,"dans la Cité de Périgueux, le palais épiscopal construit au 
xvi
e siècle, aujourd'hui établissement de la manutention militaire."
DT24-13118,Poduda ?,ancienne place,Cité de Périgueux,24322,"
ancienne place dans la Cité de Périgueux."
DT24-14723,"Rolphie (La),",écart,Cité de Périgueux,24322,"
Cité de Périgueux."
DT24-15355,"Saint-Astier,",ancienne église,Cité de Périgueux,24322,"
ancienne église située dans la Cité de Périgueux, à l'ouest de Notre-Dame de Leydrouse."
DT24-15423,"Saint-Cloud,",ancienne chapelle,Cité de Périgueux,24322,"
ancienne chapelle en dehors de la Cité de Périgueux et à l'est de la léproserie de Charroux 
(Antiq. de Vésone, II, 587)."
DT24-15672,"Sainte-Marie,",ancienne église détruite,Cité de Périgueux,24322,"
ancienne église détruite, dans la Cité de Périgueux."
DT24-15810,"Saint-Pierre,",très-ancienne église,Cité de Périgueux,24322,"
très-ancienne église hors la Cité de Périgueux."
DT24-17816,"Volves,",ancien tour,Cité de Périgueux,24322,"
ancien tour de la Cité de Périgueux."
DT24-17997,"Champ-de-Mars,",place,Cité de Périgueux,24322,"
place à la Cité de Périgueux."
DT24-18044,"Cimetière des Pendus,",,Cité de Périgueux,24322,"situé hors la Cité de Périgueux, au sud-est de Saint-Étienne."
DT24-00241,"Jardin des),",enclos,"cité de Périgueux
",24322,"
enclos dans la cité de Périgueux
."
DT24-00641,"Barrière,",un des châteaux forts,"cité de Périgueux
",24322,"
un des châteaux forts élevés sur le mur romain de la cité de Périgueux
."
DT24-00689,"Baste,",tour,"cité de Périgueux
",24322,"
tour de l'enceinte de la cité de Périgueux
."
DT24-01939,"Bourdeilles,",un des châteaux,"cité de Périgueux
",24322,"
un des châteaux situés sur le mur d'enceinte de la cité de Périgueux
."
DT24-01954,"Bourelle,",ancienne porte,"cité de Périgueux
",24322,"
ancienne porte de la cité de Périgueux
."
DT24-08848,"Jaufre,",ancienne maison noble,"cité de Périgueux
",24322,"
ancienne maison noble, cité de Périgueux
."
DT24-00133,Alayze ?,,"commanderie d'Andrivaux
",non,"dépend. de la commanderie d'Andrivaux
."
DT24-17272,"Vaucocourt,",ancien repaire noble,côté de l'église Notre-Dame,non,"
ancien repaire noble dans la ville de Thiviers, à côté de l'église Notre-Dame."
DT24-09693,"Lidoire (La),",ruisseau,"coteaux de Bosset
",24051,"
ruisseau qui prend sa source au pied des coteaux de Bosset
, reçoit le Léchou aux confins du département et va se réunir à la Dordogne au-dessus de Castillon."
DT24-00706,"Batifolles (Al plantou),",lieu-dit,Crabe,non,"
lieu-dit, commune de Lanquais, à la Crabe (terr. de Lanquais)."
DT24-00358,"Auvezère (L'),",rivière,Cubas,24120,"
rivière qui prend sa source en 
Limousin
, entre dans le département à Cubas, passe à Tourtoyrac, à la Boissiere-d'Ans et au Change et se réunit à la Vézère un peu au-dessous d'Antone."
DT24-02011,"Bournègue (La),",ruisseau,"Cugnac, Faurilles, Roquepine",/24176/,"
ruisseau qui a sa source à 
Nojals
, passe à Cugnac, Faurilles, Roquepine, et se joint au Drot."
DT24-04029,"Chemin Royal,",,de Badefol à Sainte-Foy-de-Lanquais,non,"
de Badefol à Sainte-Foy-de-Lanquais, 1692 (Reconn.)."
DT24-16504,"Soudardes (Les),",route,de Badefol à Thenon,/24550,"nom de la route 
de Badefol à Thenon (A. Jud.)."
DT24-04002,"Chemin de la Reine Blanche,",,de Cussac à Limeuil,24068/24240,"
de Cussac à Limeuil (A. Jud.)."
DT24-04616,"Cone-Morte,",bras de la Cone,de la Barde à Canteloube,non,"
bras de la Cone, allant de la Barde à Canteloube."
DT24-04030,"Chemin Royal,",,de Saint-Laurent-des-Bâtons à Bergerac,24435/24037,"allant de Saint-Laurent-des-Bâtons à Bergerac, 1770 (Reconn.)."
DT24-01465,"Boisnet,",chemin,de Vésone à Saintes,non,"nom en 
Saintonge
 du chemin que 29suit la voie romaine qui allait de Vésone à Saintes (Michon, Statistique de l'Angoumois)."
DT24-00307,"Aubeterre,",ville,département de la Charente,non,"
ville de l'ancien diocèse de Périgueux, aujourd'hui dans le département de la Charente."
DT24-00348,"Aurival,",,département de la Charente,non,"dépend. de l'ancien diocèse de Périgueux, aujourd'hui dans le département de la Charente."
DT24-00471,"Bandiat (Le),",petite rivière,département de la Charente,non,"
petite rivière qui sort de l'étang de Balaran, dans le département de la Haute-Vienne, et entre dans celui de la Dordogne par l'arrondissement de Nontron, aux bois de Matraulet ; formant un angle au-dessous de Nontron, elle remonte au sud-ouest, baigne les communes de Nontroneau et de Javerlhac, et grossie de plusieurs ruisseaux, dont la Doue est le plus considérable, elle quitte l'arrondissement à Puicort, commune de Varaignes, pour entrer dans le département de la Charente."
DT24-00846,"Beausault,",,département de la Charente,non,"dans l'ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-00942,"Belon,",hameau,département de la Charente,non,"
hameau, archiprêtré de Pillac
, aujourd'hui dans le département de la Charente."
DT24-01395,"Blanzaguet,",paroisse,département de la Charente,non,"
paroisse de l'ancien diocèse de Périgueux, aujourd'hui dans le département de la Charente 
(pouillé du 
   xiii
   e siècle)."
DT24-01684,"Born,",hameau,département de la Charente,non,"
hameau, ancien diocèse de Périgueux, archiprêtré de Pillac
, aujourd'hui dans le département de la Charente."
DT24-01726,"Bosc (Le),",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui dans le département de la Charente."
DT24-04375,"Colonge,",ancien diocèse,département de la Charente,non,"
ancien diocèse aujourd'hui dép. du département de la Charente."
DT24-04563,"Combiers,",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-04683,"Cose,",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-04830,"Courlac,",,département de la Charente,non,"ancien diocèse de Périgueux, archiprêtré de Pillac
, aujourd'hui du département de la Charente."
DT24-05580,"Édon,",,département de la Charente,non,"ancien diocèse de Périgueux, archiprêtré de Peyrat
, aujourd'hui du département de la Charente."
DT24-05711,"Espine (L'),",hameau,département de la Charente,non,"
hameau, près de Saint-Séverin, sur la Lizone, ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-05718,"Essars (Les),",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-06186,"Faye (La),",hameau,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-07063,"Foucherau,",,département de la Charente,non,"
près d’Aubeterre, ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-07476,"Garde (La),",lieu-dit,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-07897,"Giraudie (La),",ancien diocèse,département de la Charente,non,"
ancien diocèse, archiprêtré de Pillac
, aujourd'hui du département de la Charente."
DT24-08559,"Gurat,",,département de la Charente,non,"ancien diocèse de Périgueux, archiprêtré de Peyrat
, aujourd'hui du département de la Charente."
DT24-08714,Janezet ?,,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-08979,"Juniac,",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui dans le département de la Charente."
DT24-09210,"Landet,",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente, dans Saint-Christophe-de-la-Tude."
DT24-09900,"Madelin,",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-11209,"Montagu,",hameau,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-11304,"Montignac-le-Coq,",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-11550,"Nabinaux,",,département de la Charente,non,"
près d’Aubeterre, ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-11877,"Paluau,",ancien diocèse,département de la Charente,non,"
ancien diocèse aujourd'hui du département de la Charente."
DT24-12467,"Peyrat,",,département de la Charente,non,aujourd'hui du département de la Charente.
DT24-12964,"Pillac,",archiprêtré,département de la Charente,non,"
archiprêtré de l'ancien diocèse de Périgueux, composé de paroisses situées au delà de la Lisone ; aujourd'hui du département de la Charente."
DT24-13487,"Prade (La),",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-13853,"Puy-Foucaud,",hameau,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-13884,"Puy-Guyon,",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-14151,Rafol ?,,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-14739,"Roncenac,",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-15318,"Saint-Aigulin,",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-15328,"Saint-Amand-de-Montmoreau,",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-15405,"Saint-Christophe,",ancienne paroisse,département de la Charente,non,"
ancienne paroisse de l'archiprêtré de Pillac
, aujourd'hui dans le département de la Charente."
DT24-15435,"Sainte-Croix,",hameau,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-15437,"Saint-Cybard,",paroisse,département de la Charente,non,"
paroisse de l'archiprêtré de Peyrat
, aujourd'hui du département de la Charente."
DT24-15546,"Saint-Hilaire,",banlieue,département de la Charente,non,"ancien diocèse de Périgueux, archiprêtré de Pillac
, aujourd'hui du département de la Charente."
DT24-15557,"Saint-Jacques,",ancien hôpital,département de la Charente,non,"ancien diocèse de Périgueux, archiprêtré de Pillac
, aujourd'hui du département de la Charente."
DT24-15565,"Saint-Jacques-d'Aubeterre,",ancienne paroisse,département de la Charente,non,"
ancienne paroisse de l'archiprêtré de Peyrat
, aujourd'hui du département de la Charente."
DT24-15598,"Saint-Jean-d'Aubeterre,",,département de la Charente,non,"aujourd'hui du département de la Charente 
(bénéf. de l'évêché de Périgueux, 1648)."
DT24-15673,"Sainte-Marie,",ancienne église détruite,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-15761,"Saint-Michel,",hameau,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-15839,"Saint-Quentin,",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-15874,"Saint-Romain,",écart,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-15906,"Saint-Severin,",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente, près d’Aubeterre."
DT24-15944,"Saint-Vivien,",village,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-16005,"Sales,",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-16679,"Tardoire (La),",petite rivière,département de la Charente,non,"
petite rivière qui sort du département de la Haute-Vienne : elle n'entre pas dans celui de la Dordogne, mais sert de limite à l'arrondissement de Nontron, à l'ouest, depuis Vaux jusqu'au-dessous de Bussière-Badil, où elle passe dans le département de la Charente."
DT24-16741,"Teolet,",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-17332,"Vaux,",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-17712,"Villades,",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-17732,"Villebois,",ancien lieu-dit,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-17747,"Ville-Gardel,",,département de la Charente,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente."
DT24-05612,"Elle (L'),",ruisseau,département de la Corrèze,non,"
ruisseau qui a sa source à 
Ayen
, dans le département de la Corrèze, passe à Villac, à Muratel, et après avoir reçu le Gourgeou, le Cussat et le Rebeyrou, se jette dans la Vézère auprès de la Ville-Dieu."
DT24-09281,"Larche,",commune,département de la Corrèze,non,"
commune du département de la Corrèze, arrondissement de Brives."
DT24-08653,"Ille (L'),",rivière,département de la Dordogne,non,la seconde rivière du département de la Dordogne.
DT24-12340,"Périgord,",province,département de la Dordogne,non,"
province dont le territoire a formé celui du département de la Dordogne."
DT24-17590,"Vézère (La),",une des principales rivières,département de la Dordogne,non,"
une des principales rivières qui traversent le département de la Dordogne."
DT24-03112,"Castillon,",ville,département de la Gironde,non,"
ville du département de la Gironde et autrefois en partie au Périgord."
DT24-15348,"Saint-Antoine-du-Pizou,",village,département de la Gironde,non,"
village de l'ancien diocèse de Périgueux, aujourd'hui du département de la Gironde."
DT24-15774,"Saint-Nazaire,",,département de la Gironde,non,"ancien diocèse de Périgueux, aujourd'hui du département de la Gironde."
DT24-00471,"Bandiat (Le),",petite rivière,département de la Haute-Vienne,non,"
petite rivière qui sort de l'étang de Balaran, dans le département de la Haute-Vienne, et entre dans celui de la Dordogne par l'arrondissement de Nontron, aux bois de Matraulet ; formant un angle au-dessous de Nontron, elle remonte au sud-ouest, baigne les communes de Nontroneau et de Javerlhac, et grossie de plusieurs ruisseaux, dont la Doue est le plus considérable, elle quitte l'arrondissement à Puicort, commune de Varaignes, pour entrer dans le département de la Charente."
DT24-03451,"Chalus,",ville,département de la Haute-Vienne,non,"
ville du département de la Haute-Vienne."
DT24-10190,"Manugrie (La),",ruisseau,département de la Haute-Vienne,non,"
ruisseau qui sort du département de la Haute-Vienne et se jette dans le Bandiat près de Varaigne."
DT24-11735,"Nozou (Le),",ruisseau,département de la Haute-Vienne,non,"
ruisseau dont la source est dans le département de la Haute-Vienne ; il sert de limite à l'arrondissement de Nontron au nord-est et se jette dans le Trieux au moulin de Leymeyrounie."
DT24-16679,"Tardoire (La),",petite rivière,département de la Haute-Vienne,non,"
petite rivière qui sort du département de la Haute-Vienne : elle n'entre pas dans celui de la Dordogne, mais sert de limite à l'arrondissement de Nontron, à l'ouest, depuis Vaux jusqu'au-dessous de Bussière-Badil, où elle passe dans le département de la Charente."
DT24-17084,"Trieux (Le),",ruisseau,département de la Haute-Vienne,non,"
ruisseau de l'arrondissement de Nontron, qui prend sa source dans les étangs de Millaguet (département de la Haute-Vienne), arrose les communes de Saint-Barthélemy, Reillac, Busseroles, et va se jeter dans la Tardoire au-dessus de Bussière-Badil, après avoir traversé de l'est à l'ouest la zone granitique du Nontronnais."
DT24-00044,"Agassas,",,département de Lot-et-Garonne,non,"dépend. de l'ancien diocèse de Périgueux, aujourd'hui dans le département de Lot-et-Garonne."
DT24-00101,"Aignac,",bourg,département de Lot-et-Garonne,non,"
bourg de l'ancien diocèse de Périgueux aujourd'hui dans le département de Lot-et-Garonne."
DT24-00565,"Barde (La),",hameau,département de Lot-et-Garonne,non,"de l'ancien diocèse de Périgueux, aujourd'hui dans le département de Lot-et-Garonne."
DT24-02729,"Cahusac,",commune,département de Lot-et-Garonne,non,"
commune, aujourd'hui du département de Lot-et-Garonne ; faisait partie de l'ancien diocèse de Sarlat, archiprêtré de Bouniagues."
DT24-03114,"Castillonès,",ville,département de Lot-et-Garonne,non,"
ville du département de Lot-et-Garonne, dans l'ancien diocèse de Périgueux, archiprêtré de Bouniagues."
DT24-03197,"Cavar,",,département de Lot-et-Garonne,non,"dans le département de Lot-et-Garonne, ancienne paroisse de l'archiprêtré de Bouniagues (bénéf. de l'év. de Sarlat)."
DT24-05428,"Doudrac,",ancien diocèse,département de Lot-et-Garonne,non,"
ancien diocèse aujourd'hui du département de Lot-et-Garonne."
DT24-06301,"Ferransac,",,département de Lot-et-Garonne,non,"ancien diocèse de Périgueux, archiprêtré de Bouniagues
, aujourd'hui du département de Lot-et-Garonne."
DT24-07585,"Gassas,",,département de Lot-et-Garonne,non,"ancien diocèse de Périgueux, aujourd'hui du département de Lot-et-Garonne."
DT24-07760,"Gavaudun,",,département de Lot-et-Garonne,non,"ancien diocèse de Périgueux, aujourd'hui du département de Lot-et-Garonne."
DT24-09248,"Landusse (La),","hameau, ancien diocèse",département de Lot-et-Garonne,non,"
hameau, ancien diocèse, archiprêtré de Bouniagues
, aujourd'hui du département de Lot-et-Garonne."
DT24-09419,"Lauquerie,",,département de Lot-et-Garonne,non,"ancien diocèse de Périgueux, aujourd'hui du département de Lot-et-Garonne, commune de Lauzun."
DT24-09447,"Lauzun,",petite ville,département de Lot-et-Garonne,non,"
petite ville du département de Lot-et-Garonne."
DT24-09488,"Lémance (La),",ruisseau,département de Lot-et-Garonne,non,"
ruisseau qui a sa source près de Saint-Étienne-des-Landes, reçoit le Ménoire, qui vient de Saint-Sernin, et le Tourtillon, qui descend de Villefranche, puis entre dans le département de Lot-et-Garonne 
auprès de Lavaur."
DT24-09793,"Lopgiate,",ancien diocèse,département de Lot-et-Garonne,non,"
ancien diocèse aujourd'hui du département de Lot-et-Garonne."
DT24-10781,"Mazières,",ancien diocèse,département de Lot-et-Garonne,non,"
ancien diocèse aujourd'hui du département de Lot-et-Garonne."
DT24-11482,"Moulceyroux,",ancien diocèse,département de Lot-et-Garonne,non,"
ancien diocèse 
archiprêtré de Capdrot
, aujourd'hui du département de Lot-et-Garonne (bénéfices de l'év.)."
DT24-11587,"Naresse,",ancien diocèse,département de Lot-et-Garonne,non,"
ancien diocèse aujourd'hui du département de Lot-et-Garonne."
DT24-11915,"Paranquet,",ancien diocèse,département de Lot-et-Garonne,non,"
ancien diocèse, archiprêtré de Capdrot
, aujourd'hui du département de Lot-et-Garonne."
DT24-11948,"Parisot,",ancien diocèse,département de Lot-et-Garonne,non,"
ancien diocèse aujourd'hui du département de Lot-et-Garonne (B.)."
DT24-14110,"Queyssel,",bourg,département de Lot-et-Garonne,non,"
bourg, juridiction de Lauzun, audit Périgord (Acte not. 1677) ; aujourd'hui du département de Lot-et-Garonne."
DT24-14265,"Rayet,",,département de Lot-et-Garonne,non,"ancien diocèse de Périgueux, aujourd'hui du département de Lot-et-Garonne 
(cartes de Blaeu et de Sanson)."
DT24-14555,"Rives,",,département de Lot-et-Garonne,non,"ancien diocèse de Périgueux, aujourd'hui du département de Lot-et-Garonne."
DT24-15362,"Saint-Avit,",,département de Lot-et-Garonne,non,"ancien diocèse de Périgueux, aujourd'hui du département de Lot-et-Garonne."
DT24-15386,"Saint-Caprais,",,département de Lot-et-Garonne,non,"Ancien diocèse de Périgueux, aujourd'hui du département de Lot-et-Garonne."
DT24-15409,"Saint-Cibranet,",commune,département de Lot-et-Garonne,non,"ancien diocèse de Périgueux, archiprêtré de Daglan
, aujourd'hui du département de Lot-et-Garonne."
DT24-15446,"Saint-Dizier,",,département de Lot-et-Garonne,non,"ancien diocèse de Périgueux, archiprêtré de Bouniagues
, aujourd'hui du département de Lot-et-Garonne."
DT24-15482,"Saint-Front,",ancienne paroisse,département de Lot-et-Garonne,non,"
ancienne paroisse de l'archiprêtré de Bouniagues
, aujourd'hui du département de Lot-et-Garonne."
DT24-15538,"Saint-Grégoire,",,département de Lot-et-Garonne,non,"ancien diocèse de Périgueux, archiprêtré de Bouniagues
, aujourd'hui du département de Lot-et-Garonne."
DT24-15654,"Saint-Macaire,",,département de Lot-et-Garonne,non,"ancien diocèse de Périgueux, aujourd'hui du département de Lot-et-Garonne."
DT24-15724,"Saint-Martin-de-Drot,",,département de Lot-et-Garonne,non,"ancien diocèse de Périgueux, aujourd'hui du département de Lot-et-Garonne."
DT24-15729,"Saint-Martin-de-Transfort,",,département de Lot-et-Garonne,non,"ancien diocèse de Périgueux, archiprêtré de Bouniagues
, aujourd'hui du département de Lot-et-Garonne, 1781 
(Liste des paroisses, 1053)."
DT24-15795,"Saint-Pasteur,",,département de Lot-et-Garonne,non,"ancien diocèse de Périgueux, aujourd'hui du département de Lot-et-Garonne."
DT24-15840,"Saint-Quentin,",,département de Lot-et-Garonne,non,"ancien diocèse de Périgueux, aujourd'hui du département de Lot-et-Garonne."
DT24-07818,"Genouillac,",village,département du Lot,non,"
village, ancien diocèse de Périgueux, aujourd'hui dépend. du département du Lot."
DT24-15397,"Saint-Chalies,",,département du Lot,non,"ancien diocèse de Périgueux, aujourd'hui du département du Lot."
DT24-00929,"Belle-Isle,",île,"devant Anesse
",24010,"
île 
devant Anesse
 dans la rivière de l'Ille (B.)."
DT24-02379,"Brouillayré (Le),",pic,devant Dome,non,"
pic le plus élevé de l'arrondissement de Sarlat, à 1 kilomètre de cette ville ; son sommet est à 900 pieds au-dessus du niveau de la Dordogne devant Dome."
DT24-08184,"Gravette (La),",ruisseau,devant Dome,non,"
ruisseau qui se dirige de Sarlat par la vallée de Vitrac et se jette dans la Dordogne devant Dome (B.)."
DT24-11850,"Palen,",ruisseau,devant l'abbaye de Peyrouse,non,"
ruisseau, commune de Saint-Saud ; il sort d'un étang de la forêt de Peyrouse, se dirige du nord au sud et se jette dans le ruisseau de Queue-d'Âne devant l'abbaye de Peyrouse."
DT24-16506,"Soue (La),",ruisseau,devant la Bussière-d'Ans,non,"
ruisseau qui passe à Granges, Sainte-Orse, Gabillou, Brouchaud, et se jette dans l'Auvezère devant la Bussière-d'Ans."
DT24-07372,"Galinière (La),",terre,"devant la porte du château de Bridoire
",non,"
terre 
devant la porte du château de Bridoire
, commune de Rouffignac."
DT24-04880,"Couse (La),",ruisseau,"devant Larche
",19107,"
ruisseau qui se jette dans la Vézère devant Larche
."
DT24-01693,"Borrèze (La),",petite rivière,"devant le bourg de Borrèze
",24050,"
petite rivière formée de la réunion du Salaignac et du Gaustil devant le bourg de Borrèze
 ; elle sort du département au moulin de la Draille."
DT24-05639,"Enfounil (L'),",ruisseau,"devant le château de Bridoire
",non,"
ruisseau qui se jette dans la Gardonette devant le château de Bridoire
 ; il baigne le bas de ses murs au levant."
DT24-14538,"Rione (La),",ruisseau,devant Montignac,24291,"
ruisseau qui a sa source près de la Filolie et se jette dans la Vézère devant Montignac (B.)."
