Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT30-02295,"Éménardarié (L'),",ferme,hameau du Villaret,non,"
ferme, commune de Saint-André-de-Majencoules, aujourd'hui réunie au hameau du Villaret."
DT30-05692,"Récollets (Les),",ancien couvent,"hors des murs de Bagnols
",30028,"
ancien couvent, hors des murs de Bagnols
."
DT30-06286,"Saint-Lazare,",église ruinée,"hors des murs de Beaucaire
",30032,"
église ruinée, hors des murs de Beaucaire
."
DT30-06083,"Saint-Baudile,",monastère ruiné,"hors des murs de Nimes
",30189,"
monastère ruiné, en hors des murs de Nimes
."
DT30-06139,"Sainte-Claire,",monastère de femmes,"hors des murs de Nimes
",30189,"
monastère de femmes, hors des murs de Nimes
, non loin de la porte Saint-Antoine, sur l'emplacement actuel de l'hôpital général."
DT30-06240,"Saint-Jean-de-Jérusalem,",église entièrement détruite aujourd'hui,"hors des murs de Nimes
",30189,"
église entièrement détruite aujourd'hui, hors des murs de Nimes
, au midi de la ville."
DT30-06413,"Saint-Sauveur-de-la-Font,",abbaye de bénédictines,"hors des murs de Nimes
",30189,"
abbaye de bénédictines, hors des murs de Nimes
."
DT30-04310,"Méjan,",quartier,"intérieur de Nimes
",30189,"
quartier de l'intérieur de Nimes
, au moyen âge."
DT30-05784,"Rieu (Le),",ruisseau,Junas et d'Aubais,30136/30019,"
ruisseau qui prend sa source sur la commune de Congéniès, arrose celles de Junas et d'Aubais et se jette dans le Vidourle sur le territoire de cette dernière commune."
DT30-01542,"Caxoniensis (Vallis),",vallée inférieure>,la Cèze,non,"
vallée inférieure> de la Cèze."
DT30-00120,"Allarenque (L'),",ruisseau,Lédignan et de Massanes,30146/30161,"
ruisseau qui prend sa source sur le territoire de la commune de Saint-Bénézet-de-Cheyran, traverse celles de Lédignan et de Massanes et se jette dans le Gardon d'Anduze sur le territoire de cette dernière commune."
DT30-06254,"Saint-Jean-et-Saint-Louis-entre-deux-Fossés,",église rurale,limite des départements du Gard et de l'Hérault,non,"
église rurale, aujourd'hui détruite, près de la Terre-des-Ports 
(voy. ce nom), à la limite des départements du Gard et de l'Hérault."
DT30-06378,"Saint-Pierre-du-Pas-de-Dieu,",ferme et église ruinée,limite du Gard et de la Lozère,non,"
ferme et église ruinée, commune de Saint-Jean-du-Gard, à la limite du Gard et de la Lozère."
DT30-05935,"Roubine de Barbut (La),",,marais de Port-Vieil,non,fait communiquer le marais de Port-Vieil avec le Vidourle.
DT30-05939,"Roubine du Marquis (La),",,marais de Port-Vieil,non,traverse le marais de Port-Vieil et aboutit au canal de la Radelle.
DT30-01469,"Cassande (La),",ruisseau,marais de Saint-Gilles,30258,"
ruisseau qui a sa source à la 
Roquette
, au territoire de Générac, et se perd dans les marais de Saint-Gilles."
DT30-05800,"Rigole de Trop-Long (La),",,"marais de Saint-Gilles, de Scamandre, de l'Hermitane et de la Souteyrane",30258/,"va du Petit-Rhône au canal de Beaucaire, en traversant les marais de Saint-Gilles, de Scamandre, de l'Hermitane et de la Souteyrane."
DT30-00040,"Agau (L'),",ruisseau,marais de Scamandre,non,"
ruisseau qui prend sa source au 
Serre-Brugal
, commune de Saint-Gilles, et va se perdre dans le marais de Scamandre, même commune."
DT30-01359,"Canavères,",rigole d'écoulement,marais de Scamandre,non,"
rigole d'écoulement des marais de Scamandre 
(voy. ce nom) dans le Petit-Rhône."
DT30-07152,"Valliouguès (Le),",ruisseau,marais de Scamandre,non,"
ruisseau qui prend sa source au mas de Listerne, commune de Vauvert, et se perd dans le marais de Scamandre."
DT30-05936,"Roubine de Canavère (La),",,marais des Iscles,non,fait communiquer le marais des Iscles avec le Petit-Rhône.
DT30-05797,"Rieyre-de-Signan (La),",ruisseau,mas Bouchet,non,"
ruisseau qui prend sa source sur le mas Bouchet, commune de Nimes, et se perd dans le bois de Signan."
DT30-02668,"Font-Contestine,",source,mas des Gardies,non,"
source, commune de Nimes, au mas des Gardies."
DT30-07186,"Valsauve,",ferme,monastère de Notre-Dame-de-Valsauve,non,"
ferme sur l'emplacement et dans les bâtiments du monastère de Notre-Dame-de-Valsauve, commune de Verfeuil."
DT30-02256,"Droude (La),",ruisseau,"Mons, Méjanes-lez-Alais, Monteils, Saint-Étienne-de-l'Olm, Montignargues, Saint-Césaire-de-Gauzignan, Cruviers",30173/30165/30177/30250/30180/30240/30100,"
ruisseau qui prend sa source sur la commune de Saint-Just-et-Vaquières, traverse celles de Mons, Méjanes-lez-Alais, Monteils, Saint-Étienne-de-l'Olm, Montignargues, Saint-Césaire-de-Gauzignan, Cruviers, et se jette dans le Gardon sur le Brignonterritoire de la commune de ."
DT30-03233,"Hérault (L'),",fleuve,mont Aigoual,non,"
fleuve qui a sa source au mont Aigoual, commune de Valleraugue, traverse celles de la Rouvière, Saint-André-de-Majencoules, Mandagout, Roquedur, Saint-Julien-de-la-Nef et Saint-Laurent-le-Minier et entre dans le département auquel il donne son nom pour aller se jeter à Agde dans la Méditerranée."
DT30-02000,"Coulègne (La),",ruisseau,mont Coulègne,non,"
ruisseau qui prend sa source au mont Coulègne, commune de Colognac, et se jette dans la Salindre sur le Salleterritoire de la commune de la ."
DT30-00266,"Arrigas (L'),",ruisseau,mont Lengas,non,"
ruisseau qui prend sa source à 
Bonnal
, ferme de la commune d’Arrigas, au mont Lengas, et se jette dans l'Arre sur le territoire de la même commune."
DT30-00323,"Aumessas,",ruisseau,mont Lengas,non,"
ruisseau qui prend sa source au mont Lengas et se jette dans l'Arre sur le territoire même d'Aumessas."
DT30-02573,"Fobie (La),",ruisseau,mont Lengas,non,"
ruisseau qui prend sa source sur la commune d’Aumessas au mont Lengas, et se jette dans le Bavezou ou rivière d'Aumessas sur le territoire de la même commune."
DT30-03534,"Lengas (Le),",ruisseau,mont Lengas,non,"
ruisseau qui prend sa source au mont Lengas, sur la commune d’Arphy, et se jette dans la Dourbie sur le Dourbieterritoire de la commune de ."
DT30-05794,"Rieutort (Le),",ruisseau,mont Liron,non,"
ruisseau qui prend sa source au mont Liron, traverse le territoire de Sumène et sort du département pour aller se jeter dans l'Hérault à Ganges."
DT30-06458,"Salendre (La),",rivière,mont Liron,non,"
rivière qui prend sa source au mont Liron, traverse les communes de Soudorgues, la Salle, Saint-Bonnet-de-Salendrenque, Vabres, et se jette dans le Gardon sur le Thoirasterritoire de la commune de ."
DT30-00107,"Albagne (L'),",ruisseau,mont Saint-Guiral,non,"
ruisseau qui prend sa source au mont Saint-Guiral et se jette dans l'Aumessas sur le Aumessasterritoire de la commune d’."
DT30-05886,"Roquefeuil,",château ruiné,mont Saint-Guiral,non,"
château ruiné, sur le mont Saint-Guiral, aux limites des communes de Dourbie, d'Arrigas et d'Alzon."
DT30-06206,"Saint-Géraud-de-Roquefeuil,",chapelle,mont Saint-Guiral,non,"
chapelle, aujourd'hui détruite, qui a donné son nom au mont Saint-Guiral 
(voy. ce nom)."
DT30-07352,"Villaret (Le),",ruisseau,mont Saint-Guiral,non,"
ruisseau qui prend sa source au mont Saint-Guiral, sur la commune d’Arrigas, et se jette dans la Vis sur le Alzonterritoire de la commune d’."
DT30-07390,"Virenque (La),",ruisseau,mont Saint-Guiral,non,"
ruisseau, affluent de la Vis, prenant sa source au mont Saint-Guiral, sur la ferme des Founzes, commune de Sauclières (Aveyron)."
DT30-07392,"Vis (La),",rivière,mont Saint-Guiral,non,"
rivière qui prend sa source au mont Saint-Guiral, sur les fermes de la Fabrié et du Villaret, commune d’Arrigas, traverse les communes d'Alzon, Campestre-et-Luc, Blandas, Rogues et Saint-Laurent-le-Minier, et se jette dans l'Hérault sur le territoire de cette dernière commune."
DT30-02030,"Courme (La),",rivière,"Montagnac, Moulezan, Montmirat, Cannes-et-Clairan, Saint-Théodorit",30258/30183/30181/30066/30300,"
rivière qui prend sa source sur la commune de Saint-Bénézet, traverse celles de Montagnac, Moulezan, Montmirat, Cannes-et-Clairan, Saint-Théodorit, et se jette dans le Vidourle sur le Vic-le-Fesqterritoire de la commune de ."
DT30-00813,"Bomperrier (Le),",ruisseau,montagne de l'Aire-de-Côte,non,"
ruisseau qui prend sa source à la montagne de l'Aire-de-Côte et se jette dans la Borgne sur le Saint-André-de-Valborgneterritoire de la commune de ."
DT30-00840,"Borgne (La),",ruisseau,montagne de l'Aire-de-Côte,non,"
ruisseau qui prend sa source à la montagne de l'Aire-de-Côte et se jette dans le Gardon sur le Saint-André-de-Valborgneterritoire de la commune de ."
DT30-00321,Aulas (Rivière d') :,,montagne de l'Espérou,non,"elle prend sa source dans la montagne de l'Espérou, commune de Valleraugue, traverse celles d'Arphy, d'Aulas, de Bréau, du Vigan, de Molières, et se jette dans l'Arre en face d'Avèze."
DT30-02429,"Fage (La),",ruisseau,montagne de la Fage,non,"
ruisseau qui prend sa source à la montagne de la Fage, commune de Cézas, et se jette dans le Vidourle à Saint-Hippolyte-du-Fort."
DT30-06765,"Taleyrac (Le),",ruisseau,montagne de la Luzette,non,"
ruisseau qui prend sa source sur la commune de Valleraugue, à la montagne de la Luzette, et se jette dans l'Hérault sur le territoire de la même commune."
DT30-02081,"Creuse (La),",ruisseau,montagne de la Tude,non,"
ruisseau qui prend sa source à la montagne de la Tude, commune de Montdardier, et se jette dans la Vis sur le territoire de la même commune."
DT30-06161,"Sainte-Magdeleine-de-Lancise,",chapelle ruinée,montagne de Lancise,non,"
chapelle ruinée, commune de Barron, sur la montagne de Lancise. — (H. Rivoire, Statist. du Gard, t. II, p. 502)."
DT30-01435,"Carréol (Le),",ruisseau,montagne de Peyremale,non,"
ruisseau qui prend sa source à la montagne de Peyremale, commune de Bagard, et se jette dans le Gardon sur le Ribauteterritoire de la commune de ."
DT30-05516,"Puech-de-la-Colonne,","bois, aujourd'hui défriché",Montpellier,non,"
bois, aujourd'hui défriché, commune de Nimes, sur la route de Nimes à Montpellier."
DT30-05162,"Pieyre (La),",ruisseau,moulin de la Bécède,non,"
ruisseau qui prend sa source sur la 164Vallerauguecommune de 
, au hameau précédent, et se jette dans l'Hérault au moulin de la Bécède, sur le territoire de la même commune."
DT30-01384,"Canteduc,",une des sept collines,Nimes romain,30189,l'une des sept collines du Nimes romain.
DT30-02903,"Gadilhes (Les),",grottes,non loin du Cadereau d'Alais,non,"
commune de Nimes, non loin du Cadereau d'Alais."
DT30-01203,"Cadereau,",ruisseaux,"nord de Nimes
",30189,"nom donné à plusieurs ruisseaux qui prennent leur source dans les garrigues au nord de Nimes
."
DT30-01022,"Brassière (La),",ruisseau,Palus,non,"
ruisseau de la commune d’Aramon, qui prend sa source aux Palus et se jette dans le Rhône."
DT30-02031,"Courmeiret (Le),",ruisseau,pâtus de Jouffe,non,"
ruisseau qui prend sa source dans les pâtus de Jouffe, commune de Montmirat, et se jette dans la Courme sur le territoire de la même commune."
DT30-02682,"Font-d'Anduze,",ruisseau,pentes de la Grande-Pallière,non,"
ruisseau qui prend sa source sur les pentes de la Grande-Pallière, montagne de la commune de Thoiras, et va se jeter dans le Gardon un peu au-dessus d'Anduze."
DT30-03266,"Horts (Les),",ruisseau,pentes du mont Brion,non,"
ruisseau qui prend sa source aux pentes du mont Brion, sur la commune de Soudorgues, et se jette dans la Salindre sur le territoire de la même commune."
DT30-03587,"Liqueyrol (Le),",ruisseau,pied de la montagne de Pierremale,non,"
ruisseau qui prend sa source au pied de la montagne de Pierremale, commune de Bagard, et va se jeter dans le Gardon d'Anduze sur le territoire de Ribaute."
DT30-02969,"Garonne (La),",torrent,plaine de Saint-Gilles,30258,"
torrent qui descend, par les grandes pluies, des collines de Garons sur la plaine de Saint-Gilles."
DT30-02083,"Creux-des-Canards (Le),",mare,plaine du Vistre,non,"
mare, aujourd'hui en partie comblée, dans la plaine du Vistre, commune de Nimes."
DT30-06245,"Saint-Jean-de-Rousigue,",chapelle ruinée,plateau de Laudun,non,"
chapelle ruinée, sur le plateau de Laudun."
DT30-02927,"Galiniaire (La),",ruisseau,Pont-d'Andou,non,"
ruisseau qui prend sa source sur la commune de Bréau et se jette dans le Coudouloux ou Rivière d'Aulas au Pont-d'Andou."
DT30-00264,"Arre (L'),",rivière,Pont-d'Hérault,non,"
rivière qui prend sa source au hameau de l'Estelle, commune d’Alzon, traverse celles d'Arrigas, d'Aumessas, d'Arre, de Bez, de Molières, d'Avèze, du Vigan, et se jette dans l'Hérault au Pont-d'Hérault."
DT30-02783,"Font-Vespière,",ruisseau,près la ferme de Servas,non,"
ruisseau qui prend sa source dans les garrigues de Nimes, près la ferme de Servas, et se jette dans un affluent de la Braüne."
DT30-06285,"Saint-Lazare,",emplacement de l'ancienne léproserie,quartier de Boujac,non,"
emplacement de l'ancienne léproserie d'Alais, au quartier de Boujac, sur les bords du Grabieu."
DT30-02661,"Font-Carpian,",source,quartier dit Chemin-Plan,non,"
source, commune de Nimes, au quartier dit Chemin-Plan."
DT30-07211,"Vaunage (La),",portion du ,région des Marais,non,"
portion du pagus
 

Nemausensis
 située au-dessous de la Gardonnenque (vallis Gardonica) et qui la sépare de la région des Marais (Litoraria)."
DT30-03607,"Littoraria,",pays,région marécageuse qui s'étend entre la Vaunage et la mer,non,"
pays du diocèse de Nimes
, comprenant la région marécageuse qui s'étend entre la Vaunage et la mer."
DT30-05516,"Puech-de-la-Colonne,","bois, aujourd'hui défriché",route de Nimes,non,"
bois, aujourd'hui défriché, commune de Nimes, sur la route de Nimes à Montpellier."
DT30-03233,"Hérault (L'),",fleuve,"Rouvière, Saint-André-de-Majencoules, Mandagout, Roquedur, Saint-Julien-de-la-Nef et Saint-Laurent-le-Minier",30224/30229/30154/30220/30272/30280,"
fleuve qui a sa source au mont Aigoual, commune de Valleraugue, traverse celles de la Rouvière, Saint-André-de-Majencoules, Mandagout, Roquedur, Saint-Julien-de-la-Nef et Saint-Laurent-le-Minier et entre dans le département auquel il donne son nom pour aller se jeter à Agde dans la Méditerranée."
DT30-00114,"Aleyrac,",moulin,ruisseau de la Fontaine de Nimes,non,"
moulin sur le ruisseau de la Fontaine de Nimes, détruit en 1744."
DT30-03435,"Lander (Le),",ruisseau,S.-E. de la montagne de Pierremale,non,"
ruisseau qui prend sa source au versant S.-E. de la montagne de Pierremale, sur la ferme du Mazelet, commune de Bagard, et se jette dans le Gardon d'Anduze sur le Boisset-et-Gaujacterritoire de la commune de ."
DT30-00359,"Avêne (L'),",ruisseau,"Saint-Florent, Rousson, Salindres, Saint-Privat-des-Vieux",30253/30223/30305/30294,"
ruisseau qui prend sa source au mont Rouvergne, commune de la Grand'Combe, traverse celles de Saint-Florent, Rousson, Salindres, Saint-Privat-des-Vieux, et se jette dans le Gardon sur la commune de Saint-Hilaire-de-Brethmas."
DT30-07151,"Valliguière (La),",ruisseau,Saint-Hilaire-d'Ozilhan et de Remoulins,30260/30212,"
ruisseau qui prend sa source sur la commune de Valliguière, traverse celles de Saint-Hilaire-d'Ozilhan et de Remoulins et se jette dans le Gardon sur le territoire de cette dernière commune."
DT30-02429,"Fage (La),",ruisseau,Saint-Hippolyte-du-Fort,30263,"
ruisseau qui prend sa source à la montagne de la Fage, commune de Cézas, et se jette dans le Vidourle à Saint-Hippolyte-du-Fort."
DT30-00106,"Alauzène (L'),",ruisseau,Saint-Just et des Plans,30275/30197,"
ruisseau qui prend sa source sur la commune de Seynes, traverse celles de Saint-Just et des Plans et se jette dans l'Auzonnet sur le territoire de Navacelle."
DT30-00148,"Amoux (L'),",ruisseau,"Saint-Sébastien-d'Aigrefeuille, de Générargues et d'Anduze",30298/30129/30010,"
ruisseau qui prend sa source sur la commune de Mialet, traverse celles de Saint-Sébastien-d'Aigrefeuille, de Générargues et d'Anduze et se jette dans le Gardon au-dessus d'Anduze."
DT30-06977,"Tresfons,",source et chapelle détruite,"sous les murs de Nimes
",30189,"
source et chapelle détruite, sous les murs de Nimes
, lieu du martyre de saint Baudile."
DT30-05690,"Recodier (Le),",ruisseau,Sumène,30325,"
ruisseau qui prend sa source à Saint-Roman-de-Codiere et se jette dans le Rieutort ou Ensumène à Sumène."
DT30-03334,"Jarnègue,",île du Rhône,Tarascon,13108,"
île du Rhône, entre 
Beaucaire
 et Tarascon, aujourd'hui réunie par atterrissement à la commune de Tarascon."
DT30-00111,"Alestenc (L'),",,"territoire et viguerie d'Alais
",30007,"
territoire et viguerie d'Alais
."
DT30-00323,"Aumessas,",ruisseau,territoire même d'Aumessas,30025,"
ruisseau qui prend sa source au mont Lengas et se jette dans l'Arre sur le territoire même d'Aumessas."
DT30-05806,"Rives-Escarpades (Les),",quartier,terroir de Robiac,non,"
quartier, commune de Saint-Mamet, au terroir de Robiac."
DT30-00135,"Alzon (L'),",rivière,"Valabrix, Saint-Quentin, Saint-Victor-des-Oules, Uzès, Saint-Maximin, Argilliers et Colias",30337/30295/30301/30334/30286/30013/30085,"
rivière qui prend sa source à Mamolene, commune de la Capelle, traverse celles de Valabrix, Saint-Quentin, Saint-Victor-des-Oules, Uzès, Saint-Maximin, Argilliers et Colias, et se jette dans le Gardon sur le territoire de cette dernière commune."
DT30-05635,"Rajal (Le),",ruisseau,Vallat-de-la-Boissonne et du Lauzas,non,"
ruisseau formé par la réunion du Vallat-de-la-Boissonne et du Lauzas 
(voy. ce nom) ; il se jette dans l'Hérault sur le Valleraugueterritoire de la commune de ."
DT30-05577,"Puits de Saint-Césaire (Le),",source,village même de Saint-Césaire,non,"
source, dans le village même de Saint-Césaire, commune de Nimes."
DT30-07389,"Virenque (La),",portion> du ,"villages de Campestre-et-Luc, Vissec, Blandas, Rogues et Saint-Laurent-le-Minier",30064/30353/30040/30219/30280,"
portion> du pagus
 

Arisitensis
 arrosée par la Vis et la Virenque et qui comprenait les villages de Campestre-et-Luc, Vissec, Blandas, Rogues et Saint-Laurent-le-Minier."
DT30-05301,"Pont Ambroix,",restes du pont romain,,non,"
restes du pont romain sur lequel la Via Domitia traversait le Vidourle avant d'arriver à la Ambrussum
stationd'."
