Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT28-07021,"le Bléras,",bras,Osmeaux,non,"bras 188de la Blaise, à Dreux, se jette dans l’Eure à Osmeaux (commune de Chérisy)."
DT28-07201,"Vinottiers (Chemin des),",ferme,Ouerray,non,"d’Ouerray à la Noue (commune d’Amilly), porté sur un plan de 1769."
DT28-05842,"Reîtres (Chemin des),",hameau,Paras,non,de Janville à Paras (commune de Janville).
DT28-06274,"Saint-Martin (Ruisseau de),",chapelle,parc de Baronville,non,"prend sa source à la fontaine de Saint-Martin, dans le parc de Baronville, et se jette dans la Voise, après avoir arrosé la commune de Béville-le-Comte ; mentionné en 1601 (ch. du chap. de Notre-Dame de Maillebois)."
DT28-06332,"Sallé (Butte de),",tumulus,parc de Cambray,non,"tumulus, dans le parc de Cambray, commune de Germignonville."
DT28-06221,"Saint-Gilles,",chapelle et fontaine,parc de Frazé,28161,chapelle et fontaine dans le parc de Frazé.
DT28-04514,"Meuvette (La),",rivière,parc de la Ferté-Vidame,28149,"rivière, prend sa source dans le parc de la Ferté-Vidame et se jette dans l’Eure, après avoir arrosé les communes des Ressuintes, de la Puisaye, des Châtelets, de Brezolles, Saint-Lubin-de-Cravant, Revercourt, Berou et Dampierre-sur-Avre."
DT28-01847,"Cochons (Chemin des),",écart,Paris,non,"de Blois à Paris, chemin romain qui entre dans le département d’Eure-et-Loir près d’Échelles, commune de Terminiers, et passe à Lumeau et à Allaines."
DT28-01848,"Coconnier (Chemin),",chemin romain,Paris,non,"d’Évreux à Paris, en passant par Dreux, Nogent-le-Roi et Chateauneuf."
DT28-07006,"Vert (Chemin),",ferme,Paris,non,"de Chateaudun à Paris, abandonné vers 1720."
DT28-05961,"Rochefort (Doyenné de),",hameau,"paroisses d’Ardelu, Barmainville, Baudreville, Châtenay, Dommerville, Garancières-en-Beauce, Gaudreville, Gommerville, Grandville, Neuvy-en-Beauce, Oinville-Saint-Liphard, Orlu, Oisonville, Rouvray-Saint-Denis, Sainville, Theuville, Trancrainville et Vierville",non,"decanatus Rupifortis ou Ruppefortensis, dépendant de l’archidiaconé de Chartres, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Ardelu, Barmainville, Baudreville, Châtenay, Dommerville, Garancières-en-Beauce, Gaudreville, Gommerville, Grandville, Neuvy-en-Beauce, Oinville-Saint-Liphard, Orlu, Oisonville, Rouvray-Saint-Denis, Sainville, Theuville, Trancrainville et Vierville."
DT28-00297,"Beauce (Doyenné de),",pays,paroisses d’Autheuil,non,"Decanatus Castriduni ou Belsiæ, dépendant de l’archidiaconé de Dunois, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Autheuil ; Bazoches-en-Dunois ; Baignollet ; Bourneville ; Courbehaye ; Cormainville ; Charray ; Donnemain-Saint-Mamert ; Dancy ; Fains ; Fontenay-sur-Conie ; Guillonville ; Jallans ; Lolon ; Lutz ; Loigny ; Moleans ; Moriers ; le Mee ; Nottonville ; Neuvy-en-Beauce ; Orgeres ; Ozoir-le-Breuil ; Pre-Saint-Martin ; Peronville ; Romilly-sur-Aigre ; la Chapelle-du-Noyer ; Saint-Denis-des-Ponts ; la Madeleine ; Saint-Aignan ; Saint-Lubin ; Saint-Médard ; Saint-Pierre et Saint-Valérien de Châteaudun ; Saint-Martin et Saint-Pierre de la Ferté-Villeneuil ; Saint-Georges et Saint-Lubin de Cloyes ; Notre-Dame ; Saint-Maurice ; Saint-Michel et Saint-Sauveur de Bonneval ; Saint-Maur ; le Gault-en-Beauce ; Sancheville ; Saint-Cloud ; Viabon ; Villampuy et Villiers-Saint-Orien."
DT28-02281,"Eaux-Sauvages (Ravine des),",ruisseau,Pastis-de-Clichet,non,"commune de Chêne-Chenu, prend sa source aux Pastis-de-Clichet et se jette dans la Blaise ; figurée sur un plan de 1724."
DT28-01433,"Champreau,",vassal,Pâtrière,non,"fief, commune de Combres, vassal de la Pâtrière, ressortissait pour la justice au marquisat d’Illiers."
DT28-02250,"Drouais (Le),",pays,pays Chartrain,non,"pays, était borné au N. par l’Avre, depuis Nonancourt jusqu’à son confluent dans l’Eure ; à l’E. par le Pinserais, dont il était séparé par une ligne passant par le Breuil-Benoît, Abondant, Serville, Broue, Boutigny et la Hauteville ; au S. par le pays Chartrain, et à l’O. par le Thimerais, dont il était séparé par une ligne passant par le Tremblay-le-Vicomte, Gironville, Saulnieres, Chataincourt et Escorpain."
DT28-03708,"Ivilliers,",hameau,pays Chartrain,non,"hameau, commune d’Ymonville, aujourd’hui détruit, faisait partie de la centena Caunonensis, district du pays Chartrain, dont le chef-lieu était Chenay, hameau également détruit de la commune d’Ymonville."
DT28-06617,"les Terres-Démembrées,",pays,pays Chartrain,non,"ainsi nommées depuis qu’elles furent séparées de la couronne par Henri II en faveur d’Antoine de Bourbon, duc de Vendôme ; pays, faisant partie du Perche, était borné au N. par l’Avre, à l’E. par le Drouais, au S. E. par le pays Chartrain et à l’O. par le Grand-Perche."
DT28-03960,"Loges (Les),",fief,Péage,non,"fief, au Péage, commune de Saint-Cheron-des-Champs, ressortissait pour la justice à Brezolles."
DT28-06617,"les Terres-Démembrées,",pays,Perche,non,"ainsi nommées depuis qu’elles furent séparées de la couronne par Henri II en faveur d’Antoine de Bourbon, duc de Vendôme ; pays, faisant partie du Perche, était borné au N. par l’Avre, à l’E. par le Drouais, au S. E. par le pays Chartrain et à l’O. par le Grand-Perche."
DT28-01550,"Chartrain (Pays),",ferme,Perche-Gouet,non,"faisant partie de la Beauce et correspondant à la Beauce Chartraine, moins l’élection de Dourdan, était borné à l’O. par le Grand Perche et le Thimerais ; au N. par le Thimerais, le Drouais et le comté de Montfort ; à l’E. il était séparé de l’élection de Dourdan par une ligne passant par Greffiers, Menainville, Ablis, Boinville-le-Gaillard, Sainville, Abonville et Fresnay-l'Eveque ; enfin au S. 42il était borné par le Dunois et le Perche-Gouet."
DT28-05234,"Pellé (Fief),",écart,Perruchay,non,"au Perruchay, commune de Montboissier, vassal de l’abbaye de Bonneval, mentionné en 1615 (ch. de l’abbaye de Bonneval)."
DT28-06323,"Saint-Vincent,",prieuré,Petit-Séminaire,non,"prieuré, à Chartres, dépendant de l’abbaye de Bonneval, réuni au Petit-Séminaire en 1705."
DT28-01212,"Buisson-Carré (Le),",vassal,Pierre-Coupe,non,"fief, commune de Prunay-le-Gillon, vassal de Pierre-Coupe."
DT28-01272,"Cacardière (La),",vassal,Pierre-Coupe,non,"fief, commune de Saumeray, vassal de Pierre-Coupe."
DT28-01935,"Cornillaux (Les),",vassal,Pierre-Coupe,non,"fief, commune de Montboissier, vassal de Pierre-Coupe."
DT28-03919,"Ligardière (La),",vassal,Pierre-Coupe,non,"fief, commune de Vitray-en-Beauce, vassal de Pierre-Coupe."
DT28-04921,"Muids (Les),",fief vassal,Pierre-Coupe,non,"ferme, commune de Neuvy-en-Dunois, autrefois fief vassal de Pierre-Coupe."
DT28-05342,"Picquois (Les),",vassal,Pierre-Coupe,non,"fief, commune de Moriers, vassal de Pierre-Coupe et y ressortissant pour la justice."
DT28-06063,"Rousselière (La),",vassal,Pierre-Coupe,non,"fief, commune de Vitray-en-Beauce, vassal de Pierre-Coupe."
DT28-06801,"Trouillardière (La),",vassal,Pierre-Coupe,non,"fief, commune d’Alluyes, vassal de Pierre-Coupe."
DT28-06322,"Saint-Vigur (Fontaine de),",écart,Pierre-Pesant,non,"à Pierre-Pesant, commune de Ver-lès-Chartres, se jette dans la rivière du Poulain."
DT28-06140,"Sabotier (Chemin),",écart,Place,non,"de la Place (commune de Néron) à Neron, abandonné vers 1684."
DT28-05378,"Pierre-Main-Levée (La),",tumulus,Plancheville,non,"tumulus, à Plancheville, commune du Gault-en-Beauce."
DT28-03719,"Jambette (La),",ruisseau,Plessis,non,"ruisseau, prend sa source à la Guerrière et au Plessis, commune des Étilleux, et se jette dans l’Huisne, après avoir arrosé les communes des Étilleux, de Saint-Jean-Pierre-Fixte et de Nogent-le-Rotrou."
DT28-06731,"Tousseron (Le),",vassal,Plessis-Franc,non,"fief, commune de Saint-Germain-le-Gaillard, vassal du Plessis-Franc."
DT28-05521,"Plomberie (La),",fief,Plombier,non,"fief, à Chaunay, mentionné en 1207 (ch. du chap. de Chartres), tirait son nom de Raoul le Plombier."
DT28-01335,"Cerf (Le),",fief,Pont,non,"fief, à Pont, commune de Bailleau-sous-Gallardon, vassal du fief de Marly à Gallardon."
DT28-05881,"Vallée de Thierville,",vallée,pont de Charray,non,"vallée, commune de Charray, se jette dans l’Aigre au pont de Charray."
DT28-05627,"Poulain (Rivière de),",bras,pont de la Mère-Dieu,non,"bras de l’Eure, prend son origine au pont de la Mère-Dieu et rejoint l’Eure au-dessous du moulin de Vauféry, commune de Morancez."
DT28-04224,"Mange-Paille (Ravin de la),",ferme,pont de Montigny,non,"commune de Montigny-le-Gannelon, se jette dans le Loir au pont de Montigny."
DT28-06184,"Sainte-Anne (Ruisseau de),",bois,pont des Longuets,non,"commune de Manou, se jette dans l’Eure au pont des Longuets."
DT28-07199,"Vinette (La),",ruisseau,Pont-Ballet,non,"hameau, commune de Saint-Denis-d’Authou, donne son nom à un étang, d’où sort un ruisseau qui se jette dans la Cloche au Pont-Ballet, sur la limite des communes de Marolles et de Coudreceau."
DT28-01025,"Braye (La),",rivière,Pont-de-Braye,non,"rivière, prend sa source près de Saint-Bomert et se jette dans le Loir au Pont-de-Braye, sur les limites de la Sarthe et du Loir-et-Cher, après avoir arrosé la commune de Saint-Bomert dans Eure-et-Loir."
DT28-04573,"de Cîteaux,",chemin romain,ponts Chartrains,non,"chemin romain de Chartres à Bourges, passant par Blois, qu’il traverse sur les ponts Chartrains ; ainsi nommé parce qu’il touche l’abbaye de Cîteaux près de Marchenoir (Loir-et-Cher) ; appelé aussi chemin de Jules César ; chemin du Comte, du comte Thibaut le Tricheur ou parce qu’il faisait communiquer Chartres et Blois, dépendant du même comté, et enfin chemin du Diable."
DT28-06204,"Saint-Fiacre,",chapelle,porte Guillaume,non,"chapelle, à Chartres, au sommet de la porte Guillaume, aujourd’hui détruite."
DT28-06720,"Tourbe (Chemin de la),",ruisseau,Pouancé,non,de Bailleau-le-Pin à Pouancé.
DT28-03907,"Libardière (La),",vassal,Poustée,non,"fief, commune du Gault-en-Beauce, vassal de la Poustée, ressortissait pour la justice au comté de Meslay-le-Vidame."
DT28-05518,"Plisse (La),",vassal,Poutée,non,"fief, commune du Gault-en-Beauce, vassal de la Poutée."
DT28-04494,"Messe (Chemin de la),",moulin,Pré,non,d’Ouerre à Pré (commune d’Ouerre).
DT28-00522,"Bigot (Fief),",vassal,Prémont,non,"commune de la Chapelle-Forainvilliers, vassal de Prémont."
DT28-01098,"Brion,",vassal,Prémont,non,"fief, commune de Saint-Laurent-la-Gâtine, vassal de Prémont."
DT28-02442,"Favart,",vassal,Prémont,non,"fief, commune des Pinthières, vassal de Prémont."
DT28-02532,"Fleurigny,",vassal,Prémont,non,"fief, commune d’Ouerre, vassal de Prémont."
DT28-03176,"Grand-Pré,",vassal,Prémont,non,"fief, commune de Chaudon, vassal de Prémont."
DT28-04694,"Morand,",vassal,Prémont,non,"fief, commune de Broué, vassal de Prémont."
DT28-06075,"Routoir (Le),",vassal,Prémont,non,"fief, commune des Pinthières, vassal de Prémont."
DT28-05367,"Pierre-du-Canon (Chemin de la),",dolmen,Prémotteux,non,"d’Alluyes à Prémotteux (commune de Trizay-lès-Bonneval), mentionné en 1490 (not. de l’Aunay)."
DT28-02072,"Coyaux (Ruisseau des),",dolmen,près Angles,non,"nommé aussi ruisseau d’Angles, commune du Gué-de-Longroi, prend sa source près Angles et se jette dans la Voise en amont du Gue-de-Longroi."
DT28-00277,"Batereau,",île,près Auneau,28015,"île, près Auneau."
DT28-00420,"Bellesme (Étang de),",hameau,près Beaumont,non,"près Beaumont, commune de Chuisnes, mentionné en 1624 (ch. du chap. de Chartres)."
DT28-01002,"Bouvard (Bois),",village,près Bronville,non,"près Bronville, commune du Gault-en-Beauce."
DT28-00458,"Berceau (Le),",dolmen,près Changé,non,"dolmen, près Changé, commune de Saint-Piat."
DT28-00324,"Beaulieu (Le Petit-),",étang,près Chartres,28085,"près Chartres, prieuré dépendant de l’abbaye de Cluny, fondé en 1094."
DT28-01387,"Chamars (Prieuré Saint-Martin de),",hameau,près Châteaudun,28088,"près Châteaudun, dépendant de l’abbaye de Marmoutier."
DT28-02606,"Fontenay-sur-Conie,",prieuré,près Châteaudun,non,"canton d’Orgères ; prieuré dépendant de l’abbaye de Saint-Avit près Châteaudun, fondé en 1186 par Marthe de Lanneray."
DT28-00279,"Batte (La),",hameau,près Genainville,non,"hameau, près Genainville, commune de Flacey, détruit avant 1750."
DT28-02168,"Dame (Bois de la),",village,près Harleville,non,"près Harleville, commune de Bailleau-sous-Gallardon."
DT28-00969,"Bourgvilliers,",hameau,près Hauville,non,"hameau, près Hauville, commune de Bailleau-le-Pin, aujourd’hui détruit."
DT28-00581,"Blots (Bois des),",ferme,près l’Empire,non,"près l’Empire, commune de Champrond-en-Gâtine."
DT28-00273,"Baste (Bois de la),",hameau,près la Cave,non,"près la Cave, commune d’Amilly."
DT28-00030,"Allée (Bois de l’),",moulin,près la Ferrette,non,"près la Ferrette, commune de Saint-Lubin-des-Joncherets."
DT28-06317,"Saint-Thomas (Pont),",pont,près la Forte-Maison,non,"pont, près la Forte-Maison, commune de Saint-Prest, mentionné en 1539 (navig. de l’Eure)."
DT28-00779,"Bonnetier (Bois du),",écart,près la Truellerie,non,"près la Truellerie, commune de Vaupillon, mentionné en 1619 (not. de Vaupillon)."
DT28-00494,"Besnard (Ile de),",hameau,près le moulin de Blanville,non,"près le moulin de Blanville, commune de Saint-Luperce."
DT28-00195,"Baille (Bois),",écart,près le moulin Haton,non,"près le moulin Haton, commune de Charray."
DT28-01288,"Canne (Bois de la),",hameau,près les Aubilleries,non,"près les Aubilleries, commune des Châtelliers-Notre-Dame."
DT28-00040,"Aloir (Bois d’),",prieuré,près Meslay-le-Vidame,28246,près Meslay-le-Vidame.
DT28-01097,"Brion,",moulin,près Orébin,non,"moulin, près Orébin, commune de Fontaine-la-Guyon, détruit avant 1730."
DT28-01794,"Clairets (Bois des),",ferme,près Orébin,non,"près Orébin, commune de Fontaine-la-Guyon, comprenait 60 arpents et faisait partie des bois de Saint-Aubin ; mentionné en 1495 (not. de la chambre épiscopale)."
DT28-03423,"Hagondière (La),",ferme,près Perchonville,non,"ferme, près Perchonville, commune de Saint-Hilaire-sur-Yerre, aujourd’hui détruite."
DT28-04455,"Merrerie (La),",ferme,près Piganault,non,"ferme, près Piganault, commune de la Chapelle-du-Noyer, aujourd’hui détruite, figurée sur un plan de 1610."
DT28-02719,"Fourmainville (Rivière et îles de),",écart,près Quincampoix,non,"près Quincampoix, commune de Saint-Avit, mentionnées en 1701 (ch. du chap. de Chartres)."
DT28-01300,"Carême-Prenant (Le Perron de),",dolmen,près Saint-Germain,non,"dolmen, près Saint-Germain, commune d’Alluyes."
DT28-01191,"Buis (Bois des),",village,près Villebeton,non,"près Villebeton, commune du Mée."
DT28-04738,"Mort et Mariage (Chemin de),",village,Puits-Drouet,non,du Puits-Drouet (commune de Chartres) à l’église de Saint-Cheron-lès-Chartres.
DT28-03158,"les Dix-Setiers,",vassal,Puits-Gast,non,"fief, à Pre-Saint-Evroult, vassal du Puits-Gast."
DT28-04037,"Luatière (La),",vassal,Radrais,non,"fief, commune de Thimert, vassal des Radrais."
DT28-02662,"Fosse-Fournier (Sentier de la),",hameau,Reboulin,non,d’Intreville à Reboulin.
DT28-00621,"Bois-aux-Moines (Chemin du),",hameau,Réveillon,28149,"de la Ferte-Vidame à Réveillon, mentionné en 1643 (ch. de la seigneurie de la Ferté-Vidame)."
DT28-04757,"Motte (La),",vassal,Romainville,non,"fief, à Ansonville, commune de la Chapelle-du-Noyer, vassal de Romainville."
DT28-00925,"Boullay-Mivoye (Le),",village,Rouen,non,"canton de Nogent-le-Roi, ainsi nommé parce qu’il est à moitié chemin d’Orléans à Rouen."
DT28-02542,"Flotte (Rivière de),",canal,Rouen,non,"canal creusé au commencement du xviiie siècle par les ordres de la princesse de la Roche-sur-Yon pour le transport des bois de la forêt de Senonches à Rouen, abandonné vers 1760, puis rétabli en 1784."
DT28-03916,"Lieu-Norguet (Le),",vassal,Rouillys,non,"fief, commune de Trizay-lès-Bonneval, vassal des Rouillys."
DT28-01872,"Colombier-de-Jouy (Fief du),",vassal,Ruffin,non,"commune de Jouy, vassal de Ruffin."
DT28-00297,"Beauce (Doyenné de),",pays,Saint-Aignan,non,"Decanatus Castriduni ou Belsiæ, dépendant de l’archidiaconé de Dunois, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Autheuil ; Bazoches-en-Dunois ; Baignollet ; Bourneville ; Courbehaye ; Cormainville ; Charray ; Donnemain-Saint-Mamert ; Dancy ; Fains ; Fontenay-sur-Conie ; Guillonville ; Jallans ; Lolon ; Lutz ; Loigny ; Moleans ; Moriers ; le Mee ; Nottonville ; Neuvy-en-Beauce ; Orgeres ; Ozoir-le-Breuil ; Pre-Saint-Martin ; Peronville ; Romilly-sur-Aigre ; la Chapelle-du-Noyer ; Saint-Denis-des-Ponts ; la Madeleine ; Saint-Aignan ; Saint-Lubin ; Saint-Médard ; Saint-Pierre et Saint-Valérien de Châteaudun ; Saint-Martin et Saint-Pierre de la Ferté-Villeneuil ; Saint-Georges et Saint-Lubin de Cloyes ; Notre-Dame ; Saint-Maurice ; Saint-Michel et Saint-Sauveur de Bonneval ; Saint-Maur ; le Gault-en-Beauce ; Sancheville ; Saint-Cloud ; Viabon ; Villampuy et Villiers-Saint-Orien."
DT28-04259,"Mardereau,",moulin,Saint-Calais,non,"moulin, à Saint-Calais, commune de Romilly-sur-Aigre, aujourd’hui détruit, mentionné en 1583 (ch. de l’abbaye de Bonneval)."
DT28-00297,"Beauce (Doyenné de),",pays,Saint-Denis-des-Ponts,non,"Decanatus Castriduni ou Belsiæ, dépendant de l’archidiaconé de Dunois, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Autheuil ; Bazoches-en-Dunois ; Baignollet ; Bourneville ; Courbehaye ; Cormainville ; Charray ; Donnemain-Saint-Mamert ; Dancy ; Fains ; Fontenay-sur-Conie ; Guillonville ; Jallans ; Lolon ; Lutz ; Loigny ; Moleans ; Moriers ; le Mee ; Nottonville ; Neuvy-en-Beauce ; Orgeres ; Ozoir-le-Breuil ; Pre-Saint-Martin ; Peronville ; Romilly-sur-Aigre ; la Chapelle-du-Noyer ; Saint-Denis-des-Ponts ; la Madeleine ; Saint-Aignan ; Saint-Lubin ; Saint-Médard ; Saint-Pierre et Saint-Valérien de Châteaudun ; Saint-Martin et Saint-Pierre de la Ferté-Villeneuil ; Saint-Georges et Saint-Lubin de Cloyes ; Notre-Dame ; Saint-Maurice ; Saint-Michel et Saint-Sauveur de Bonneval ; Saint-Maur ; le Gault-en-Beauce ; Sancheville ; Saint-Cloud ; Viabon ; Villampuy et Villiers-Saint-Orien."
DT28-00297,"Beauce (Doyenné de),",pays,Saint-Georges,non,"Decanatus Castriduni ou Belsiæ, dépendant de l’archidiaconé de Dunois, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Autheuil ; Bazoches-en-Dunois ; Baignollet ; Bourneville ; Courbehaye ; Cormainville ; Charray ; Donnemain-Saint-Mamert ; Dancy ; Fains ; Fontenay-sur-Conie ; Guillonville ; Jallans ; Lolon ; Lutz ; Loigny ; Moleans ; Moriers ; le Mee ; Nottonville ; Neuvy-en-Beauce ; Orgeres ; Ozoir-le-Breuil ; Pre-Saint-Martin ; Peronville ; Romilly-sur-Aigre ; la Chapelle-du-Noyer ; Saint-Denis-des-Ponts ; la Madeleine ; Saint-Aignan ; Saint-Lubin ; Saint-Médard ; Saint-Pierre et Saint-Valérien de Châteaudun ; Saint-Martin et Saint-Pierre de la Ferté-Villeneuil ; Saint-Georges et Saint-Lubin de Cloyes ; Notre-Dame ; Saint-Maurice ; Saint-Michel et Saint-Sauveur de Bonneval ; Saint-Maur ; le Gault-en-Beauce ; Sancheville ; Saint-Cloud ; Viabon ; Villampuy et Villiers-Saint-Orien."
DT28-03673,"Huisne (L’),",rivière,Saint-Hilaire-de-Souray,non,"rivière, prend sa source à Saint-Hilaire-de-Souray (Orne), arrose la commune de Nogent-le-Rotrou et se jette dans la Sarthe près du Mans."
DT28-02751,"Francs-Quartiers (Les),",vassal,Saint-Laurent-de-la-Troche,non,"fief, commune des Corvées, vassal de Saint-Laurent-de-la-Troche et ressortissant pour la justice à Courville."
DT28-05687,"Prêtres (Chemin des),",hameau,Saint-Léonard de Dreux,/28134,de Saint-Léonard de Dreux à Saint-Denis-de-Moronval.
DT28-00297,"Beauce (Doyenné de),",pays,Saint-Lubin,non,"Decanatus Castriduni ou Belsiæ, dépendant de l’archidiaconé de Dunois, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Autheuil ; Bazoches-en-Dunois ; Baignollet ; Bourneville ; Courbehaye ; Cormainville ; Charray ; Donnemain-Saint-Mamert ; Dancy ; Fains ; Fontenay-sur-Conie ; Guillonville ; Jallans ; Lolon ; Lutz ; Loigny ; Moleans ; Moriers ; le Mee ; Nottonville ; Neuvy-en-Beauce ; Orgeres ; Ozoir-le-Breuil ; Pre-Saint-Martin ; Peronville ; Romilly-sur-Aigre ; la Chapelle-du-Noyer ; Saint-Denis-des-Ponts ; la Madeleine ; Saint-Aignan ; Saint-Lubin ; Saint-Médard ; Saint-Pierre et Saint-Valérien de Châteaudun ; Saint-Martin et Saint-Pierre de la Ferté-Villeneuil ; Saint-Georges et Saint-Lubin de Cloyes ; Notre-Dame ; Saint-Maurice ; Saint-Michel et Saint-Sauveur de Bonneval ; Saint-Maur ; le Gault-en-Beauce ; Sancheville ; Saint-Cloud ; Viabon ; Villampuy et Villiers-Saint-Orien."
DT28-00297,"Beauce (Doyenné de),",pays,Saint-Lubin de Cloyes,non,"Decanatus Castriduni ou Belsiæ, dépendant de l’archidiaconé de Dunois, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Autheuil ; Bazoches-en-Dunois ; Baignollet ; Bourneville ; Courbehaye ; Cormainville ; Charray ; Donnemain-Saint-Mamert ; Dancy ; Fains ; Fontenay-sur-Conie ; Guillonville ; Jallans ; Lolon ; Lutz ; Loigny ; Moleans ; Moriers ; le Mee ; Nottonville ; Neuvy-en-Beauce ; Orgeres ; Ozoir-le-Breuil ; Pre-Saint-Martin ; Peronville ; Romilly-sur-Aigre ; la Chapelle-du-Noyer ; Saint-Denis-des-Ponts ; la Madeleine ; Saint-Aignan ; Saint-Lubin ; Saint-Médard ; Saint-Pierre et Saint-Valérien de Châteaudun ; Saint-Martin et Saint-Pierre de la Ferté-Villeneuil ; Saint-Georges et Saint-Lubin de Cloyes ; Notre-Dame ; Saint-Maurice ; Saint-Michel et Saint-Sauveur de Bonneval ; Saint-Maur ; le Gault-en-Beauce ; Sancheville ; Saint-Cloud ; Viabon ; Villampuy et Villiers-Saint-Orien."
DT28-00297,"Beauce (Doyenné de),",pays,Saint-Martin,non,"Decanatus Castriduni ou Belsiæ, dépendant de l’archidiaconé de Dunois, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Autheuil ; Bazoches-en-Dunois ; Baignollet ; Bourneville ; Courbehaye ; Cormainville ; Charray ; Donnemain-Saint-Mamert ; Dancy ; Fains ; Fontenay-sur-Conie ; Guillonville ; Jallans ; Lolon ; Lutz ; Loigny ; Moleans ; Moriers ; le Mee ; Nottonville ; Neuvy-en-Beauce ; Orgeres ; Ozoir-le-Breuil ; Pre-Saint-Martin ; Peronville ; Romilly-sur-Aigre ; la Chapelle-du-Noyer ; Saint-Denis-des-Ponts ; la Madeleine ; Saint-Aignan ; Saint-Lubin ; Saint-Médard ; Saint-Pierre et Saint-Valérien de Châteaudun ; Saint-Martin et Saint-Pierre de la Ferté-Villeneuil ; Saint-Georges et Saint-Lubin de Cloyes ; Notre-Dame ; Saint-Maurice ; Saint-Michel et Saint-Sauveur de Bonneval ; Saint-Maur ; le Gault-en-Beauce ; Sancheville ; Saint-Cloud ; Viabon ; Villampuy et Villiers-Saint-Orien."
DT28-00297,"Beauce (Doyenné de),",pays,Saint-Maurice,non,"Decanatus Castriduni ou Belsiæ, dépendant de l’archidiaconé de Dunois, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Autheuil ; Bazoches-en-Dunois ; Baignollet ; Bourneville ; Courbehaye ; Cormainville ; Charray ; Donnemain-Saint-Mamert ; Dancy ; Fains ; Fontenay-sur-Conie ; Guillonville ; Jallans ; Lolon ; Lutz ; Loigny ; Moleans ; Moriers ; le Mee ; Nottonville ; Neuvy-en-Beauce ; Orgeres ; Ozoir-le-Breuil ; Pre-Saint-Martin ; Peronville ; Romilly-sur-Aigre ; la Chapelle-du-Noyer ; Saint-Denis-des-Ponts ; la Madeleine ; Saint-Aignan ; Saint-Lubin ; Saint-Médard ; Saint-Pierre et Saint-Valérien de Châteaudun ; Saint-Martin et Saint-Pierre de la Ferté-Villeneuil ; Saint-Georges et Saint-Lubin de Cloyes ; Notre-Dame ; Saint-Maurice ; Saint-Michel et Saint-Sauveur de Bonneval ; Saint-Maur ; le Gault-en-Beauce ; Sancheville ; Saint-Cloud ; Viabon ; Villampuy et Villiers-Saint-Orien."
DT28-00297,"Beauce (Doyenné de),",pays,Saint-Médard,non,"Decanatus Castriduni ou Belsiæ, dépendant de l’archidiaconé de Dunois, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Autheuil ; Bazoches-en-Dunois ; Baignollet ; Bourneville ; Courbehaye ; Cormainville ; Charray ; Donnemain-Saint-Mamert ; Dancy ; Fains ; Fontenay-sur-Conie ; Guillonville ; Jallans ; Lolon ; Lutz ; Loigny ; Moleans ; Moriers ; le Mee ; Nottonville ; Neuvy-en-Beauce ; Orgeres ; Ozoir-le-Breuil ; Pre-Saint-Martin ; Peronville ; Romilly-sur-Aigre ; la Chapelle-du-Noyer ; Saint-Denis-des-Ponts ; la Madeleine ; Saint-Aignan ; Saint-Lubin ; Saint-Médard ; Saint-Pierre et Saint-Valérien de Châteaudun ; Saint-Martin et Saint-Pierre de la Ferté-Villeneuil ; Saint-Georges et Saint-Lubin de Cloyes ; Notre-Dame ; Saint-Maurice ; Saint-Michel et Saint-Sauveur de Bonneval ; Saint-Maur ; le Gault-en-Beauce ; Sancheville ; Saint-Cloud ; Viabon ; Villampuy et Villiers-Saint-Orien."
DT28-00297,"Beauce (Doyenné de),",pays,Saint-Michel,non,"Decanatus Castriduni ou Belsiæ, dépendant de l’archidiaconé de Dunois, comprenait, dans le département d’Eure-et-Loir, les paroisses d’Autheuil ; Bazoches-en-Dunois ; Baignollet ; Bourneville ; Courbehaye ; Cormainville ; Charray ; Donnemain-Saint-Mamert ; Dancy ; Fains ; Fontenay-sur-Conie ; Guillonville ; Jallans ; Lolon ; Lutz ; Loigny ; Moleans ; Moriers ; le Mee ; Nottonville ; Neuvy-en-Beauce ; Orgeres ; Ozoir-le-Breuil ; Pre-Saint-Martin ; Peronville ; Romilly-sur-Aigre ; la Chapelle-du-Noyer ; Saint-Denis-des-Ponts ; la Madeleine ; Saint-Aignan ; Saint-Lubin ; Saint-Médard ; Saint-Pierre et Saint-Valérien de Châteaudun ; Saint-Martin et Saint-Pierre de la Ferté-Villeneuil ; Saint-Georges et Saint-Lubin de Cloyes ; Notre-Dame ; Saint-Maurice ; Saint-Michel et Saint-Sauveur de Bonneval ; Saint-Maur ; le Gault-en-Beauce ; Sancheville ; Saint-Cloud ; Viabon ; Villampuy et Villiers-Saint-Orien."
